submission_date,Week,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,,,State,Week no.,Total new Covid Cases
3/31/2021,13,CO,"462,081","433,517","28,564","1,763",486,"6,107","5,379",728,8,3,4/1/2021 14:13,Agree,Agree,,,PA,16,29810
3/30/2021,13,CO,"460,318","432,240","28,078",957,114,"6,099","5,374",725,7,2,3/31/2021 14:08,Agree,Agree,,,PA,15,33808
3/29/2021,13,CO,"459,361","431,397","27,964",807,58,"6,092","5,369",723,0,0,3/30/2021 14:06,Agree,Agree,,,PA,14,30294
3/28/2021,13,CO,"458,554","430,648","27,906",957,60,"6,092","5,369",723,3,0,3/29/2021 13:48,Agree,Agree,,,PA,13,28510
3/27/2021,13,CO,"457,597","429,751","27,846","1,295",102,"6,089","5,366",723,3,-1,3/28/2021 13:52,Agree,Agree,,,PA,12,23393
3/26/2021,13,CO,"456,302","428,558","27,744","1,409",140,"6,086","5,362",724,4,-2,3/27/2021 14:01,Agree,Agree,,,PA,11,18465
3/25/2021,12,CO,"454,893","427,289","27,604","1,373",235,"6,082","5,356",726,5,3,3/26/2021 14:14,Agree,Agree,,,PA,10,16943
3/24/2021,12,CO,"453,520","426,151","27,369","1,216",162,"6,077","5,354",723,3,-1,3/25/2021 14:25,Agree,Agree,,,PA,9,18449
3/23/2021,12,CO,"452,304","425,097","27,207","1,370",199,"6,074","5,350",724,4,-2,3/24/2021 14:16,Agree,Agree,,,PA,8,16995
3/22/2021,12,CO,"450,934","423,926","27,008",304,62,"6,070","5,344",726,-3,-4,3/23/2021 14:05,Agree,Agree,,,PA,7,21726
3/21/2021,12,CO,"450,630","423,684","26,946",802,58,"6,073","5,343",730,5,0,3/22/2021 13:57,Agree,Agree,,,PA,6,27283
3/20/2021,12,CO,"449,828","422,940","26,888","1,466",189,"6,068","5,338",730,3,-3,3/21/2021 13:54,Agree,Agree,,,PA,5,32581
3/19/2021,12,CO,"448,362","421,663","26,699","1,782",118,"6,065","5,332",733,5,-7,3/20/2021 14:03,Agree,Agree,,,PA,4,35571
3/18/2021,11,CO,"446,580","419,999","26,581","1,242",289,"6,060","5,320",740,11,2,3/19/2021 14:25,Agree,Agree,,,PA,3,40270
3/17/2021,11,CO,"445,338","419,046","26,292",626,156,"6,049","5,311",738,1,-1,3/18/2021 14:01,Agree,Agree,,,PA,2,55477
3/16/2021,11,CO,"444,712","418,576","26,136",322,120,"6,048","5,309",739,8,3,3/17/2021 14:24,Agree,Agree,,,PA,1,52762
3/15/2021,11,CO,"444,390","418,374","26,016",422,61,"6,040","5,304",736,2,0,3/16/2021 14:12,Agree,Agree,,,PA,53,50003
3/14/2021,11,CO,"443,968","418,013","25,955","1,215",92,"6,038","5,302",736,2,1,3/15/2021 14:03,Agree,Agree,,,PA,52,61114
3/13/2021,11,CO,"442,753","416,890","25,863","1,242",135,"6,036","5,301",735,12,3,3/14/2021 13:53,Agree,Agree,,,PA,51,72109
3/12/2021,11,CO,"441,511","415,783","25,728","1,291",207,"6,024","5,292",732,3,-1,3/13/2021 15:19,Agree,Agree,,,PA,50,70515
3/11/2021,10,CO,"440,220","414,699","25,521",955,83,"6,021","5,288",733,18,-1,3/12/2021 15:20,Agree,Agree,,,PA,49,25386
3/10/2021,10,CO,"439,265","413,827","25,438","1,240",275,"6,003","5,269",734,6,1,3/11/2021 15:36,Agree,Agree,,,PR,29,199
3/9/2021,10,CO,"438,025","412,862","25,163",838,247,"5,997","5,264",733,7,0,3/10/2021 14:58,Agree,Agree,,,PR,28,773
3/8/2021,10,CO,"437,187","412,271","24,916",585,74,"5,990","5,257",733,1,0,3/9/2021 14:47,Agree,Agree,,,PR,27,405
3/7/2021,10,CO,"436,602","411,760","24,842",840,56,"5,989","5,256",733,3,-2,3/8/2021 14:47,Agree,Agree,,,PR,26,235
3/6/2021,10,CO,"435,762","410,976","24,786","1,108",186,"5,986","5,251",735,0,-1,3/7/2021 14:51,Agree,Agree,,,PR,25,289
3/5/2021,10,CO,"434,654","410,054","24,600","1,633",533,"5,986","5,250",736,12,0,3/6/2021 15:08,Agree,Agree,,,PR,24,326
3/4/2021,9,CO,"433,021","408,954","24,067","1,351",122,"5,974","5,238",736,4,1,3/5/2021 16:11,Agree,Agree,,,PR,23,383
3/3/2021,9,CO,"431,670","407,725","23,945","1,055",165,"5,970","5,235",735,11,-1,3/4/2021 15:08,Agree,Agree,,,PR,22,518
3/2/2021,9,CO,"430,615","406,835","23,780",776,160,"5,959","5,223",736,7,2,3/3/2021 15:20,Agree,Agree,,,PR,21,1013
3/1/2021,9,CO,"429,839","406,219","23,620","1,536",44,"5,952","5,218",734,1,0,3/2/2021 14:54,Agree,Agree,,,PR,20,1143
2/28/2021,9,CO,"428,303","404,727","23,576",841,47,"5,951","5,217",734,6,0,3/1/2021 15:21,Agree,Agree,,,PR,19,1831
2/27/2021,9,CO,"427,462","403,933","23,529","1,264",190,"5,945","5,211",734,5,1,2/28/2021 14:48,Agree,Agree,,,PR,18,2931
2/26/2021,9,CO,"426,198","402,859","23,339","1,521",198,"5,940","5,207",733,15,1,2/27/2021 14:51,Agree,Agree,,,PR,17,5053
2/25/2021,8,CO,"424,677","401,536","23,141","1,119",139,"5,925","5,193",732,8,0,2/26/2021 15:02,Agree,Agree,,,PR,16,7448
2/24/2021,8,CO,"423,558","400,556","23,002","1,168",138,"5,917","5,185",732,10,0,2/25/2021 14:54,Agree,Agree,,,PR,15,7176
2/23/2021,8,CO,"422,390","399,526","22,864","1,096",236,"5,907","5,175",732,14,4,2/24/2021 14:56,Agree,Agree,,,PR,14,3780
2/22/2021,8,CO,"421,294","398,666","22,628",680,34,"5,893","5,165",728,1,0,2/23/2021 14:51,Agree,Agree,,,PR,13,2754
2/21/2021,8,CO,"420,614","398,020","22,594",802,51,"5,892","5,164",728,5,0,2/22/2021 14:53,Agree,Agree,,,PR,12,1547
2/20/2021,8,CO,"419,812","397,269","22,543","1,117",139,"5,887","5,159",728,9,-2,2/21/2021 14:57,Agree,Agree,,,PR,11,1272
2/19/2021,8,CO,"418,695","396,291","22,404","1,280",123,"5,878","5,148",730,14,1,2/20/2021 14:45,Agree,Agree,,,PR,10,1341
2/18/2021,7,CO,"417,415","395,134","22,281","1,241",139,"5,864","5,135",729,26,5,2/19/2021 15:33,Agree,Agree,,,PR,9,1206
2/17/2021,7,CO,"416,174","394,032","22,142","1,137",193,"5,838","5,114",724,10,4,2/18/2021 14:43,Agree,Agree,,,PR,8,1236
2/16/2021,7,CO,"415,037","393,088","21,949",668,171,"5,828","5,108",720,2,0,2/17/2021 14:51,Agree,Agree,,,PR,7,1700
2/15/2021,7,CO,"414,369","392,591","21,778",533,34,"5,826","5,106",720,2,0,2/16/2021 14:53,Agree,Agree,,,PR,6,1860
2/14/2021,7,CO,"413,836","392,092","21,744",853,18,"5,824","5,104",720,10,0,2/15/2021 14:46,Agree,Agree,,,PR,5,2096
2/13/2021,7,CO,"412,983","391,257","21,726","1,569",465,"5,814","5,094",720,24,1,2/14/2021 14:51,Agree,Agree,,,PR,4,3686
2/12/2021,7,CO,"411,414","390,153","21,261","1,731",-131,"5,790","5,071",719,9,1,2/13/2021 14:50,Agree,Agree,,,PR,3,3328
2/11/2021,6,CO,"409,683","388,291","21,392","1,722",154,"5,781","5,063",718,11,3,2/12/2021 14:56,Agree,Agree,,,PR,2,3887
2/10/2021,6,CO,"407,961","386,723","21,238",751,141,"5,770","5,055",715,24,0,2/11/2021 14:50,Agree,Agree,,,PR,1,5013
2/9/2021,6,CO,"407,210","386,113","21,097",934,205,"5,746","5,031",715,13,2,2/10/2021 14:52,Agree,Agree,,,PR,53,5630
2/8/2021,6,CO,"406,276","385,384","20,892",987,148,"5,733","5,020",713,2,2,2/9/2021 15:24,Agree,Agree,,,PR,52,5292
2/7/2021,6,CO,"405,289","384,545","20,744","1,034",91,"5,731","5,020",711,10,0,2/8/2021 14:53,Agree,Agree,,,PR,51,5130
2/6/2021,6,CO,"404,255","383,602","20,653","1,541",225,"5,721","5,010",711,17,1,2/7/2021 14:46,Agree,Agree,,,PR,50,6405
2/5/2021,6,CO,"402,714","382,286","20,428","1,863",201,"5,704","4,994",710,27,3,2/6/2021 16:05,Agree,Agree,,,PR,49,1277
2/4/2021,5,CO,"400,851","380,624","20,227","1,584",135,"5,677","4,970",707,13,0,2/5/2021 14:54,Agree,Agree,,,PW,29,0
2/3/2021,5,CO,"399,267","379,175","20,092","1,269",214,"5,664","4,957",707,14,-1,2/4/2021 14:53,Agree,Agree,,,PW,28,0
2/2/2021,5,CO,"397,998","378,120","19,878",935,216,"5,650","4,942",708,9,-1,2/3/2021 14:55,Agree,Agree,,,PW,27,0
2/1/2021,5,CO,"397,063","377,401","19,662","3,642",328,"5,641","4,932",709,47,-3,2/2/2021 14:51,Agree,Agree,,,PW,26,0
1/31/2021,5,CO,"393,421","374,087","19,334",0,0,"5,594","4,882",712,0,0,2/1/2021 14:50,Agree,Agree,,,PW,25,0
1/30/2021,5,CO,"393,421","374,087","19,334",0,0,"5,594","4,882",712,0,0,1/31/2021 14:48,Agree,Agree,,,PW,24,0
1/29/2021,5,CO,"393,421","374,087","19,334","1,722",139,"5,594","4,882",712,25,1,1/30/2021 14:43,Agree,Agree,,,PW,23,0
1/28/2021,4,CO,"391,699","372,504","19,195","1,441",147,"5,569","4,858",711,17,2,1/29/2021 14:42,Agree,Agree,,,PW,22,0
1/27/2021,4,CO,"390,258","371,210","19,048","1,638",208,"5,552","4,843",709,35,1,1/28/2021 14:49,Agree,Agree,,,PW,21,0
1/26/2021,4,CO,"388,620","369,780","18,840","1,158",232,"5,517","4,809",708,5,4,1/27/2021 14:53,Agree,Agree,,,PW,20,0
1/25/2021,4,CO,"387,462","368,854","18,608","1,177",69,"5,512","4,808",704,7,0,1/26/2021 14:46,Agree,Agree,,,PW,19,0
1/24/2021,4,CO,"386,285","367,746","18,539","1,319",93,"5,505","4,801",704,23,0,1/25/2021 14:42,Agree,Agree,,,PW,18,0
1/23/2021,4,CO,"384,966","366,520","18,446","1,958",213,"5,482","4,778",704,20,3,1/24/2021 14:36,Agree,Agree,,,PW,17,0
1/22/2021,4,CO,"383,008","364,775","18,233","1,798",164,"5,462","4,761",701,22,7,1/23/2021 14:50,Agree,Agree,,,PW,16,0
1/21/2021,3,CO,"381,210","363,141","18,069","1,983",215,"5,440","4,746",694,18,3,1/22/2021 14:51,Agree,Agree,,,PW,15,0
1/20/2021,3,CO,"379,227","361,373","17,854","1,371",174,"5,422","4,731",691,34,5,1/21/2021 14:44,Agree,Agree,,,PW,14,0
1/19/2021,3,CO,"377,856","360,176","17,680","1,685",215,"5,388","4,702",686,2,-1,1/20/2021 14:44,Agree,Agree,,,PW,13,0
1/18/2021,3,CO,"376,171","358,706","17,465","1,190",78,"5,386","4,699",687,7,2,1/19/2021 14:37,Agree,Agree,,,PW,12,0
1/17/2021,3,CO,"374,981","357,594","17,387","1,498",73,"5,379","4,694",685,16,1,1/18/2021 14:39,Agree,Agree,,,PW,11,0
1/16/2021,3,CO,"373,483","356,169","17,314","2,025",246,"5,363","4,679",684,20,0,1/17/2021 15:43,Agree,Agree,,,PW,10,0
1/15/2021,3,CO,"371,458","354,390","17,068","2,281",199,"5,343","4,659",684,27,0,1/16/2021 14:46,Agree,Agree,,,PW,9,0
1/14/2021,2,CO,"369,177","352,308","16,869","2,403",240,"5,316","4,632",684,31,-5,1/15/2021 14:46,Agree,Agree,,,PW,8,0
1/13/2021,2,CO,"366,774","350,145","16,629","2,438",323,"5,285","4,596",689,43,5,1/14/2021 15:12,Agree,Agree,,,PW,7,0
1/12/2021,2,CO,"364,336","348,030","16,306","1,511",235,"5,242","4,558",684,29,10,1/13/2021 14:44,Agree,Agree,,,PW,6,0
1/11/2021,2,CO,"362,825","346,754","16,071","1,677",19,"5,213","4,539",674,5,0,1/12/2021 14:48,Agree,Agree,,,PW,5,0
1/10/2021,2,CO,"361,148","345,096","16,052","2,201",180,"5,208","4,534",674,18,1,1/11/2021 15:01,Agree,Agree,,,PW,4,0
1/9/2021,2,CO,"358,947","343,075","15,872","2,837",153,"5,190","4,517",673,52,4,1/10/2021 16:10,Agree,Agree,,,PW,3,0
1/8/2021,2,CO,"356,110","340,391","15,719","3,187",252,"5,138","4,469",669,36,3,1/9/2021 15:26,Agree,Agree,,,PW,2,0
1/7/2021,1,CO,"352,923","337,456","15,467","6,030",906,"5,102","4,436",666,111,8,1/8/2021 15:56,Agree,Agree,,,PW,1,0
1/6/2021,1,CO,"346,893","332,332","14,561",0,0,"4,991","4,333",658,0,0,1/7/2021 14:56,Agree,Agree,,,PW,53,0
1/5/2021,1,CO,"346,893","332,332","14,561","3,458",205,"4,991","4,333",658,47,4,1/6/2021 14:58,Agree,Agree,,,PW,52,0
1/4/2021,1,CO,"343,435","329,079","14,356","2,185",59,"4,944","4,290",654,10,0,1/5/2021 15:00,Agree,Agree,,,PW,51,0
1/3/2021,1,CO,"341,250","326,953","14,297","2,078",71,"4,934","4,280",654,22,1,1/4/2021 14:55,Agree,Agree,,,PW,50,0
1/2/2021,1,CO,"339,172","324,946","14,226","2,011",9,"4,912","4,259",653,39,1,1/3/2021 14:53,Agree,Agree,,,PW,49,0
1/1/2021,1,CO,"337,161","322,944","14,217","3,064",141,"4,873","4,221",652,59,6,1/2/2021 14:50,Agree,Agree,,,RI,29,44
12/31/2020,53,CO,"334,097","320,021","14,076","3,238",249,"4,814","4,168",646,64,7,1/1/2021 14:49,Agree,Agree,,,RI,28,205
12/30/2020,53,CO,"330,859","317,032","13,827","2,451",190,"4,750","4,111",639,63,-1,12/31/2020 14:55,Agree,Agree,,,RI,27,107
12/29/2020,53,CO,"328,408","314,771","13,637","1,740",287,"4,687","4,047",640,56,10,12/30/2020 14:56,Agree,Agree,,,RI,26,109
12/28/2020,53,CO,"326,668","313,318","13,350","1,650",39,"4,631","4,001",630,21,-1,12/29/2020 14:56,Agree,Agree,,,RI,25,147
12/27/2020,53,CO,"325,018","311,707","13,311","1,399",37,"4,610","3,979",631,18,-8,12/28/2020 14:42,Agree,Agree,,,RI,24,165
12/26/2020,53,CO,"323,619","310,345","13,274","1,430",-8,"4,592","3,953",639,6,1,12/27/2020 14:44,Agree,Agree,,,RI,23,241
12/25/2020,53,CO,"322,189","308,907","13,282","2,659",91,"4,586","3,948",638,36,1,12/26/2020 14:34,Agree,Agree,,,RI,22,247
12/24/2020,52,CO,"319,530","306,339","13,191","3,030",184,"4,550","3,913",637,88,6,12/25/2020 14:25,Agree,Agree,,,RI,21,523
12/23/2020,52,CO,"316,500","303,493","13,007","2,948",146,"4,462","3,831",631,93,9,12/24/2020 14:31,Agree,Agree,,,RI,20,722
12/22/2020,52,CO,"313,552","300,691","12,861","2,516",242,"4,369","3,747",622,-9,13,12/23/2020 14:36,Agree,Agree,,,RI,19,1043
12/21/2020,52,CO,"311,036","298,417","12,619","2,146",54,"4,378","3,769",609,10,0,12/22/2020 14:35,Agree,Agree,,,RI,18,1459
12/20/2020,52,CO,"308,890","296,325","12,565","2,292",22,"4,368","3,759",609,29,0,12/21/2020 14:39,Agree,Agree,,,RI,17,1781
12/19/2020,52,CO,"306,598","294,055","12,543","2,491",94,"4,339","3,730",609,80,5,12/20/2020 14:32,Agree,Agree,,,RI,16,1970
12/18/2020,52,CO,"304,107","291,658","12,449","3,693",140,"4,259","3,655",604,33,11,12/19/2020 14:42,Agree,Agree,,,RI,15,2952
12/17/2020,51,CO,"300,414","288,105","12,309","3,698",130,"4,226","3,633",593,70,7,12/18/2020 14:45,Agree,Agree,,,RI,14,2850
